4,27,-869,Collision,0.985074875
4,28,-527,Collision,0.985074875
4,29,-563,Collision,0.985074875
4,30,-617,Collision,0.985074875
4,31,-509,Collision,0.985074875
4,32,-572,Collision,0.985074875
4,33,-644,Collision,0.985074875
4,34,-671,Collision,0.985074875
4,35,-581,Collision,0.985074875
4,36,-653,Collision,0.985074875
4,37,-689,Collision,0.985074875
4,38,-518,Collision,0.985074875
4,39,-626,Collision,0.985074875
4,40,-590,Collision,0.985074875
4,41,-590,Collision,0.985074875
4,42,-635,Collision,0.985074875
4,43,-635,Collision,0.985074875
4,44,-527,Collision,0.985074875
4,45,-923,Collision,0.985074875
4,46,-536,Collision,0.985074875
4,47,-545,Collision,0.985074875
4,48,-743,Collision,0.985074875
4,49,-644,Collision,0.985074875
5,0,-518,Collision,0.9801495006250001
5,1,-536,Collision,0.9801495006250001
5,2,-581,Collision,0.9801495006250001
5,3,-590,Collision,0.9801495006250001
5,4,-635,Collision,0.9801495006250001
5,5,-554,Collision,0.9801495006250001
5,6,-581,Collision,0.9801495006250001
5,7,-689,Collision,0.9801495006250001
5,8,-617,Collision,0.9801495006250001
5,9,-671,Collision,0.9801495006250001
5,10,-545,Collision,0.9801495006250001
5,11,-608,Collision,0.9801495006250001
5,12,-617,Collision,0.9801495006250001
5,13,-518,Collision,0.9801495006250001
5,14,-599,Collision,0.9801495006250001
5,15,-554,Collision,0.9801495006250001
5,16,-608,Collision,0.9801495006250001
5,17,-572,Collision,0.9801495006250001
5,18,-554,Collision,0.9801495006250001
5,19,-590,Collision,0.9801495006250001
5,20,-590,Collision,0.9801495006250001
5,21,-644,Collision,0.9801495006250001
5,22,-599,Collision,0.9801495006250001
5,23,-644,Collision,0.9801495006250001
5,24,-617,Collision,0.9801495006250001
5,25,-518,Collision,0.9801495006250001
5,26,-599,Collision,0.9801495006250001
5,27,-545,Collision,0.9801495006250001
5,28,-680,Collision,0.9801495006250001
5,29,-599,Collision,0.9801495006250001
5,30,-572,Collision,0.9801495006250001
5,31,-653,Collision,0.9801495006250001
5,32,-761,Collision,0.9801495006250001
5,33,-617,Collision,0.9801495006250001
5,34,-608,Collision,0.9801495006250001
5,35,-545,Collision,0.9801495006250001
5,36,-518,Collision,0.9801495006250001
5,37,-941,Collision,0.9801495006250001
5,38,-779,Collision,0.9801495006250001
5,39,-734,Collision,0.9801495006250001
5,40,-914,Collision,0.9801495006250001
5,41,-581,Collision,0.9801495006250001
5,42,-590,Collision,0.9801495006250001
5,43,-689,Collision,0.9801495006250001
5,44,-734,Collision,0.9801495006250001
5,45,-608,Collision,0.9801495006250001
5,46,-698,Collision,0.9801495006250001
5,47,-554,Collision,0.9801495006250001
5,48,-725,Collision,0.9801495006250001
5,49,-590,Collision,0.9801495006250001
6,0,-599,Collision,0.9752487531218751
6,1,-572,Collision,0.9752487531218751
6,2,-608,Collision,0.9752487531218751
6,3,-563,Collision,0.9752487531218751
6,4,-707,Collision,0.9752487531218751
6,5,-527,Collision,0.9752487531218751
6,6,-599,Collision,0.9752487531218751
6,7,-671,Collision,0.9752487531218751
6,8,-608,Collision,0.9752487531218751
6,9,-653,Collision,0.9752487531218751
6,10,-572,Collision,0.9752487531218751
6,11,-608,Collision,0.9752487531218751
6,12,-653,Collision,0.9752487531218751
6,13,-590,Collision,0.9752487531218751
6,14,-590,Collision,0.9752487531218751
6,15,-545,Collision,0.9752487531218751
6,16,-554,Collision,0.9752487531218751
6,17,-617,Collision,0.9752487531218751
6,18,-563,Collision,0.9752487531218751
6,19,-164,ReachedGoal,0.9752487531218751
6,20,-545,Collision,0.9752487531218751
6,21,-608,Collision,0.9752487531218751
6,22,-527,Collision,0.9752487531218751
6,23,-536,Collision,0.9752487531218751
6,24,-527,Collision,0.9752487531218751
6,25,-527,Collision,0.9752487531218751
6,26,-599,Collision,0.9752487531218751
6,27,-500,Collision,0.9752487531218751
6,28,-536,Collision,0.9752487531218751
6,29,-572,Collision,0.9752487531218751
6,30,-1022,Collision,0.9752487531218751
6,31,-698,Collision,0.9752487531218751
6,32,-563,Collision,0.9752487531218751
6,33,-590,Collision,0.9752487531218751
6,34,-599,Collision,0.9752487531218751
6,35,-518,Collision,0.9752487531218751
6,36,-509,Collision,0.9752487531218751
6,37,-617,Collision,0.9752487531218751
6,38,-689,Collision,0.9752487531218751
6,39,-671,Collision,0.9752487531218751
6,40,-536,Collision,0.9752487531218751
6,41,-734,Collision,0.9752487531218751
6,42,-426,ReachedGoal,0.9752487531218751
6,43,-554,Collision,0.9752487531218751
6,44,-608,Collision,0.9752487531218751
6,45,-554,Collision,0.9752487531218751
6,46,-509,Collision,0.9752487531218751
6,47,-608,Collision,0.9752487531218751
